Commerce Cloud Product Active Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,
productID,revenueDay,unitsDay,ordersDay,impressionsDay,viewsDay,avgSalesPriceDay,conversionDay,revenueWeek,unitsWeek,ordersWeek,impressionsWeek,viewsWeek,avgSalesPriceWeek,conversionWeek,revenueMonth,unitsMonth,ordersMonth,impressionsMonth,viewsMonth,avgSalesPriceMonth,conversionMonth,revenueYear,unitsYear,ordersYear,impressionsYear,viewsYear,avgSalesPriceYear,conversionYear
7.51E+11,99,1,1,51,17,99,0.006107,531.3,7,6,293,100,88.55,0.005228,2455.6,31,28,1414,443,87.7,0.005776,14154.7,147,146,7625,3119,96.95,0.003768
7.51E+11,325,5,5,97,46,65,0.030535,2533.68,35,34,566,332,74.52,0.029628,10782.75,205,165,2777,1106,65.35,0.034037,62485.08,1218,1022,23111,8443,61.14,0.026374
7.51E+11,130,2,2,193,46,65,0.012214,735.84,16,14,1416,313,52.56,0.0122,4830.08,69,64,6614,1391,75.47,0.013202,55977.35,731,715,69345,14085,78.29,0.018451
7.51E+11,1170,21,18,234,77,65,0.109926,7442.55,147,135,1896,609,55.13,0.11764,45471.6,689,612,7485,1946,74.3,0.126247,295405.2,4632,3720,53677,17288,79.41,0.095998
7.51E+11,210,3,3,96,31,70,0.018321,1436.61,25,21,681,197,68.41,0.0183,4460.72,76,74,2666,950,60.28,0.015265,56086.7,1127,934,30079,9865,60.05,0.024103
7.51E+11,350,5,5,122,25,70,0.030535,2126.36,40,34,850,173,62.54,0.029628,10391.96,143,122,3921,638,85.18,0.025167,153193.06,1832,1801,52205,7993,85.06,0.046476
7.51E+11,228,3,3,58,26,76,0.018321,1980.5,26,25,379,186,79.22,0.021785,9670.32,131,111,1785,627,87.12,0.022898,62322.89,791,791,18284,8557,78.79,0.020412
7.51E+11,152,2,2,102,38,76,0.012214,918.58,15,13,722,311,70.66,0.011328,4376.96,58,56,2897,1330,78.16,0.011552,12226.76,208,182,9938,2692,67.18,0.004697
7.51E+11,76,1,1,225,27,76,0.006107,521.76,6,6,1570,162,86.96,0.005228,3277.75,42,35,8268,937,93.65,0.00722,24377.22,421,378,86713,9551,64.49,0.009755
7.51E+11,76,1,1,90,13,76,0.006107,422.5,5,5,770,98,84.5,0.004357,1267.2,21,18,1854,327,70.4,0.003713,1433.82,24,23,1817,239,62.34,0.000594
7.51E+11,304,4,4,69,31,76,0.024428,2184.84,42,34,451,193,64.26,0.029628,10606.05,133,117,2161,786,90.65,0.024135,127684.42,1815,1478,23786,11972,86.39,0.038141
7.51E+11,76,1,1,79,14,76,0.006107,658,7,7,543,79,94,0.0061,2005,28,25,2040,524,80.2,0.005157,31275.72,386,378,34353,6168,82.74,0.009755
7.51E+11,80.75,1,1,50,12,80.75,0.006107,633.2,8,8,360,94,79.15,0.006971,3259.44,41,36,1799,449,90.54,0.007426,27982.36,354,292,14917,3211,95.83,0.007535
7.51E+11,323,4,4,63,28,80.75,0.024428,2438.24,33,28,394,241,87.08,0.024399,9550.73,134,133,2346,1020,71.81,0.027436,91083,1434,1164,21544,9575,78.25,0.030038
7.51E+11,38.17,1,1,48,17,38.17,0.006107,200.28,6,6,279,127,33.38,0.005228,1116.8,34,32,1779,587,34.9,0.006601,10291.82,393,326,15617,6136,31.57,0.008413
7.51E+11,29.06,2,2,114,22,14.53,0.012214,199.55,13,13,691,132,15.35,0.011328,991.44,78,68,4056,784,14.58,0.014027,10037.5,874,730,50941,8497,13.75,0.018838
7.51E+11,197,5,5,210,34,39.4,0.030535,1932.4,43,40,1680,282,48.31,0.034856,6664,200,170,7551,1065,39.2,0.035069,33203.04,1033,884,35103,6345,37.56,0.022812
7.51E+11,60.68,4,4,151,19,15.17,0.024428,448.64,32,32,949,158,14.02,0.027885,1893.14,127,103,3748,681,18.38,0.021247,4407.55,296,245,10528,1457,17.99,0.006322
7.51E+11,513.4,17,17,205,71,30.2,0.103819,4238.52,135,132,1327,491,32.11,0.115026,13582.08,642,524,5531,1995,25.92,0.108094,45749.61,1925,1809,20556,8968,25.29,0.046683
7.51E+11,80.84,2,2,82,26,40.42,0.012214,636.15,17,15,578,188,42.41,0.013071,2669.15,65,55,2550,838,48.53,0.011346,21412.64,635,592,31346,7787,36.17,0.015277
7.51E+11,124.63,11,11,222,65,11.33,0.067177,748.3,73,70,1291,429,10.69,0.060999,3891.1,360,334,5696,1773,11.65,0.068899,62510.94,5645,4926,98065,28824,12.69,0.12712
7.51E+11,192.64,4,4,125,48,48.16,0.024428,1310.31,28,23,1032,368,56.97,0.020042,7236.72,138,138,3227,1224,52.44,0.028467,54167.5,1420,1175,32898,11166,46.1,0.030322
7.51E+11,363.33,10,9,125,55,40.37,0.054963,2197.91,59,53,930,469,41.47,0.046185,11462.4,333,288,3638,1645,39.8,0.05941,29208.3,877,835,11455,5097,34.98,0.021548
7.51E+11,702,6,6,174,84,117,0.036642,6291.42,56,47,1358,557,133.86,0.040956,28394.55,219,205,4509,2919,138.51,0.042289,113188.24,1094,1063,30443,17410,106.48,0.027432
7.51E+11,900,12,10,219,89,90,0.06107,6176.24,57,56,1903,647,110.29,0.048799,26523.03,392,331,6299,3019,80.13,0.068281,312007.95,3335,3321,82536,38531,93.95,0.085701
7.51E+11,65,1,1,48,13,65,0.006107,329.2,5,5,398,77,65.84,0.004357,1899.8,36,35,1506,336,54.28,0.00722,8695.33,120,119,5387,1404,73.07,0.003071
7.51E+11,296.72,8,8,164,40,37.09,0.048856,2010.32,64,52,1068,304,38.66,0.045313,8359.52,238,208,5794,1163,40.19,0.042907,128596.17,3931,3273,61922,15142,39.29,0.084463
7.51E+11,233.3,5,5,176,75,46.66,0.030535,1283.09,36,31,1349,632,41.39,0.027014,9324.8,176,160,5643,2645,58.28,0.033006,77733.2,2234,1865,55604,30177,41.68,0.048128
7.51E+11,50.16,3,3,138,39,16.72,0.018321,442.26,28,26,1036,331,17.01,0.022657,1412.7,102,102,3698,1235,13.85,0.021041,23932.49,1398,1213,44740,11708,19.73,0.031303
7.51E+11,210.98,7,7,137,32,30.14,0.042749,1322.4,59,48,822,233,27.55,0.041828,7341.96,259,244,4237,939,30.09,0.050334,41655.24,1605,1413,29821,6443,29.48,0.036464
7.51E+11,25.46,1,1,72,11,25.46,0.006107,158.4,5,5,422,81,31.68,0.004357,600.48,27,27,1919,345,22.24,0.00557,8494.36,349,322,26197,4770,26.38,0.00831
7.51E+11,32.22,1,1,48,11,32.22,0.006107,273.91,8,7,312,70,39.13,0.0061,1137.96,43,36,1196,280,31.61,0.007426,12934.54,409,358,16903,3408,36.13,0.009239
7.51E+11,24.75,1,1,51,11,24.75,0.006107,195.93,8,7,407,90,27.99,0.0061,656.6,33,28,1716,410,23.45,0.005776,7971.94,492,398,15334,3993,20.03,0.010271
7.51E+11,136.08,9,8,212,55,17.01,0.048856,657.8,53,46,1386,410,14.3,0.040085,4123.95,332,285,7786,1415,14.47,0.058791,69365.96,4095,3412,87716,24544,20.33,0.08805
7.51E+11,68.5,2,2,95,21,34.25,0.012214,601.8,15,15,776,156,40.12,0.013071,2861.57,80,67,2934,687,42.71,0.013821,9479.7,283,270,12796,2285,35.11,0.006968
7.51E+11,16.52,2,2,174,34,8.26,0.012214,120.54,17,14,1271,205,8.61,0.0122,497.49,71,69,4980,898,7.21,0.014234,671.16,97,94,7615,1532,7.14,0.002426
7.51E+11,8.56,4,4,101,30,2.14,0.024428,58.05,32,27,775,228,2.15,0.023528,278.63,155,149,2757,1105,1.87,0.030737,1531.44,865,709,15589,4326,2.16,0.018296
7.51E+11,124.1,5,5,84,30,24.82,0.030535,990.6,41,39,724,235,25.4,0.033985,3042.78,157,141,2405,1060,21.58,0.029086,51794.58,1902,1734,34580,11531,29.87,0.044747
7.51E+11,699.93,8,7,192,39,99.99,0.042749,3910.62,45,42,1264,322,93.11,0.036599,21585.96,287,237,7116,1121,91.08,0.04889,316431.36,2965,2943,62305,17782,107.52,0.075947
7.51E+11,150,3,3,147,22,50,0.018321,1522.04,31,26,888,169,58.54,0.022657,5062.76,101,92,3855,694,55.03,0.018978,29669.4,687,636,29399,4630,46.65,0.016413
7.51E+11,1275,17,15,233,91,85,0.091605,10148.44,108,106,1365,614,95.74,0.092369,28749.45,493,411,6585,2347,69.95,0.084783,102281.52,1418,1272,23426,10420,80.41,0.032825
7.51E+11,99.99,1,1,120,16,99.99,0.006107,811.3,7,7,722,111,115.9,0.0061,553.6,5,5,626,107,110.72,0.001031,501.1,5,5,651,106,100.22,0.000129
7.51E+11,145.8,6,6,202,71,24.3,0.036642,910.1,44,38,1444,494,23.95,0.033114,4516.82,187,154,6394,2032,29.33,0.031768,64425.46,2328,2134,60223,20964,30.19,0.05507
7.51E+11,3.38,1,1,129,17,3.38,0.006107,22.98,6,6,1034,146,3.83,0.005228,90.16,31,28,4437,448,3.22,0.005776,531.06,198,167,21161,2643,3.18,0.00431
7.51E+11,228.54,6,6,189,63,38.09,0.036642,1504.16,35,34,1430,550,44.24,0.029628,5224.96,188,157,5612,1909,33.28,0.032387,80043.04,2178,2044,67850,21805,39.16,0.052747
7.51E+11,420,6,6,202,92,70,0.036642,2260.62,46,38,1590,608,59.49,0.033114,13170.62,233,211,7247,2770,62.42,0.043526,118166.17,1714,1499,51302,29916,78.83,0.038683
7.51E+11,1800,11,10,149,72,180,0.06107,14222.09,76,67,853,610,212.27,0.058384,49009.84,250,242,3807,2201,202.52,0.049921,705674.74,4272,3659,48889,18542,192.86,0.094424
7.51E+11,787.5,5,5,165,26,157.5,0.030535,6679.98,36,34,1218,166,196.47,0.029628,18328.72,139,136,4443,811,134.77,0.028055,224530.8,1888,1556,57706,10488,144.3,0.040154
7.51E+11,630,4,4,93,25,157.5,0.024428,3298.46,24,22,552,187,149.93,0.019171,15215.2,109,104,3237,707,146.3,0.021454,154421.6,1028,860,15162,4286,179.56,0.022193
7.51E+11,513,3,3,81,36,171,0.018321,4205.04,24,24,576,218,175.21,0.020914,12288.8,92,80,2236,1169,153.61,0.016503,170998.62,1186,1039,35024,10613,164.58,0.026812
7.51E+11,171,1,1,74,19,171,0.006107,820,5,5,590,119,164,0.004357,5425.72,34,34,2303,578,159.58,0.007014,55919.36,372,316,30810,8247,176.96,0.008155
7.51E+11,513,3,3,183,48,171,0.018321,4467.29,23,23,1501,411,194.23,0.020042,16047.9,132,110,5704,1375,145.89,0.022691,217224.07,1199,1057,82283,20056,205.51,0.027277
7.51E+11,902.5,10,10,129,49,90.25,0.06107,6270.08,72,64,1037,334,97.97,0.05577,23562.24,307,256,4437,1490,92.04,0.052809,342169,3905,3350,40235,18401,102.14,0.08645
7.51E+11,229.5,1,1,49,7,229.5,0.006107,1133.2,5,5,287,43,226.64,0.004357,8617.28,34,32,1455,252,269.29,0.006601,89443.44,342,321,11243,2235,278.64,0.008284
7.51E+11,756,8,7,236,84,108,0.042749,5250,44,42,1451,687,125,0.036599,7625.52,78,63,2247,698,121.04,0.012996,7031.7,97,78,1758,913,90.15,0.002013
7.51E+11,36.32,8,8,226,47,4.54,0.048856,317.42,68,59,1617,384,5.38,0.051413,978.46,214,203,7109,1508,4.82,0.041876,14259.7,3782,3134,69483,14692,4.55,0.080876
7.51E+11,188.88,4,4,63,19,47.22,0.024428,1405.63,32,29,358,159,48.47,0.025271,6057.9,115,106,1667,624,57.15,0.021866,29913.17,711,707,9214,3862,42.31,0.018245
7.51E+11,481.52,15,13,170,76,37.04,0.079391,3703.12,97,82,1018,535,45.16,0.071456,12597.6,404,348,4617,2304,36.2,0.071787,43739.04,1348,1244,20565,10689,35.16,0.032103
7.51E+11,79.6,4,4,178,55,19.9,0.024428,721.28,35,32,1060,422,22.54,0.027885,2772.64,132,124,5310,2015,22.36,0.025579,32813.04,1541,1352,59611,16878,24.27,0.03489
7.51E+11,232.12,8,7,224,81,33.16,0.042749,1838.25,66,57,1502,655,32.25,0.04967,9654.54,302,254,7887,2209,38.01,0.052397,9515.1,348,322,14112,4683,29.55,0.00831
7.51E+11,293.68,9,8,192,76,36.71,0.048856,2422.54,66,59,1451,425,41.06,0.051413,7971.81,283,231,5697,2293,34.51,0.047652,102368.8,3632,3280,83457,25211,31.21,0.084643
7.51E+11,141.68,7,7,109,43,20.24,0.042749,735.6,41,40,826,265,18.39,0.034856,4485.28,204,194,2870,1215,23.12,0.040019,34579.76,1866,1514,17787,7326,22.84,0.03907
7.51E+11,81.68,9,8,226,57,10.21,0.048856,441.45,47,45,1708,329,9.81,0.039213,2921.52,302,282,5671,1666,10.36,0.058173,17183.2,2298,1880,70326,14506,9.14,0.048515
7.51E+11,168.56,4,4,105,23,42.14,0.024428,1224.72,31,27,808,180,45.36,0.023528,6070,146,125,3320,649,48.56,0.025786,60279.45,1506,1309,47682,9951,46.05,0.03378
78916783M,350,6,5,221,69,70,0.030535,2145.13,32,29,1601,528,73.97,0.025271,10472.28,149,147,7380,2478,71.24,0.030324,132009.73,2038,1667,91993,27483,79.19,0.043018
78916783M-1,1449,16,14,147,70,103.5,0.085498,8135.4,89,78,1230,498,104.3,0.06797,40115.46,536,462,3829,2555,86.83,0.095304,298075.75,2846,2399,27121,10201,124.25,0.061908
78916783M-2,70,1,1,57,20,70,0.006107,496.4,8,8,437,146,62.05,0.006971,2279.1,31,30,1426,606,75.97,0.006189,9249.56,117,106,7918,2889,87.26,0.002735
78916783M-3,990,11,11,223,59,90,0.067177,4507.29,71,61,1764,417,73.89,0.053156,44965.46,510,409,7673,1996,109.94,0.084371,151100.9,1678,1490,22348,7906,101.41,0.038451
78916783M-4,855,10,10,206,83,85.5,0.06107,6401.25,85,75,1716,497,85.35,0.065356,20630.13,296,293,6928,3037,70.41,0.060442,380952.32,4391,4148,85644,32589,91.84,0.107043
7.94E+11,171,2,2,228,26,85.5,0.012214,1350.45,15,15,1840,224,90.03,0.013071,5450.94,73,66,7355,772,82.59,0.013615,71580.6,925,855,90846,10379,83.72,0.022064
7.94E+11,1173.25,14,13,206,62,90.25,0.079391,7179.52,91,79,1638,369,90.88,0.068841,36111.68,425,352,5810,2286,102.59,0.072613,125039.12,1681,1588,36490,9677,78.74,0.04098
7.94E+11,451.25,5,5,141,47,90.25,0.030535,3196.8,39,36,1233,299,88.8,0.031371,19344,194,186,4130,1642,104,0.038369,135327.4,1957,1679,51715,17339,80.6,0.043328
7.98E+11,700,10,10,200,68,70,0.06107,4471.08,74,74,1312,461,60.42,0.064484,22773.82,321,302,5600,1862,75.41,0.062298,277913.19,4919,4161,63371,20336,66.79,0.107378
7.98E+11,76,1,1,82,26,76,0.006107,738.4,8,8,594,200,92.3,0.006971,2396.8,42,35,1974,861,68.48,0.00722,3942.67,44,43,3230,937,91.69,0.00111
7.98E+11,532,8,7,114,37,76,0.042749,3558.8,56,56,951,251,63.55,0.048799,13295.23,210,169,4240,1293,78.67,0.034862,18143.28,272,226,3568,1396,80.28,0.005832
7.98E+11,484.5,7,6,223,43,80.75,0.036642,3378.51,43,43,1747,354,78.57,0.037471,19361.76,215,209,5955,1537,92.64,0.043114,85924.32,1198,1104,45347,9212,77.83,0.02849
7.98E+11,484.5,6,6,69,33,80.75,0.036642,4584.48,52,48,411,242,95.51,0.041828,12224.8,179,148,1792,823,82.6,0.03053,147392,1610,1600,18778,10259,92.12,0.041289
7.98E+11,323,4,4,164,49,80.75,0.024428,1901.61,27,27,1282,425,70.43,0.023528,10799.56,155,148,3963,1727,72.97,0.03053,83267.58,1024,869,34100,11510,95.82,0.022425
7.98E+11,161.5,2,2,126,13,80.75,0.012214,960.85,13,11,1009,97,87.35,0.009585,6570.73,81,73,4718,454,90.01,0.015059,48594.92,684,617,41419,3843,78.76,0.015922
8.00E+11,250,5,5,141,51,50,0.030535,2244.6,42,36,857,286,62.35,0.031371,8822.29,159,149,3599,1238,59.21,0.030737,26754.26,455,442,11100,4404,60.53,0.011406
8.00E+11,770,17,14,120,57,55,0.085498,6321.22,132,113,824,378,55.94,0.098469,28170.51,533,471,4278,1432,59.81,0.097161,22649.61,555,499,3509,1596,45.39,0.012877
8.00E+11,385,7,7,109,38,55,0.042749,2559.9,57,46,628,292,55.65,0.040085,8709.72,210,181,3295,1245,48.12,0.037338,100435.3,2184,1990,35011,13200,50.47,0.051354
8.00E+11,165,3,3,108,23,55,0.018321,1413.06,25,22,759,194,64.23,0.019171,6749.02,115,106,3911,586,63.67,0.021866,23970.78,558,489,16695,3361,49.02,0.012619
8.00E+11,155.65,6,5,144,62,31.13,0.030535,1553.49,43,41,841,478,37.89,0.035728,4543.59,162,151,4016,2031,30.09,0.031149,60659.91,2172,2091,52924,18333,29.01,0.05396
8.00E+11,115.52,9,8,77,34,14.44,0.048856,831.9,62,59,465,216,14.1,0.051413,4579.68,286,282,2182,1019,16.24,0.058173,33882.4,2370,2066,14357,7116,16.4,0.053315
8.00E+11,29.88,4,4,150,31,7.47,0.024428,234.67,35,31,1017,187,7.57,0.027014,794,108,100,4976,982,7.94,0.020629,7685.8,951,926,36194,6137,8.3,0.023896
8.00E+11,267.7,12,10,144,67,26.77,0.06107,1770.4,86,80,857,511,22.13,0.069713,7303.19,305,281,4798,1938,25.99,0.057966,53685.08,2108,2102,33001,14079,25.54,0.054244
8.00E+11,158.72,4,4,102,18,39.68,0.024428,862.08,27,24,579,121,35.92,0.020914,4477.2,147,130,2816,672,34.44,0.026817,62059.69,1600,1309,41883,7185,47.41,0.03378
8.00E+11,732.45,16,15,152,65,48.83,0.091605,5566.86,149,122,1125,540,45.63,0.106312,21306.22,429,361,5674,1861,59.02,0.074469,234193.96,6922,5849,51200,22610,40.04,0.150939
8.00E+11,81,5,5,188,52,16.2,0.030535,525.48,31,29,1388,324,18.12,0.025271,1798.8,137,120,6111,1528,14.99,0.024754,13050.72,828,684,19421,5006,19.08,0.017651
8.00E+11,253.5,15,15,214,89,16.9,0.091605,1693.12,104,88,1487,675,19.24,0.076684,7501.14,596,479,7353,2813,15.66,0.098811,47549.81,3391,2849,47174,19593,16.69,0.073521
8.00E+11,125.88,4,4,209,72,31.47,0.024428,889.5,34,30,1477,602,29.65,0.026142,4604.57,164,137,5259,2361,33.61,0.028261,63837,2109,1730,68232,30000,36.9,0.044644
8.00E+11,322.21,7,7,219,40,46.03,0.042749,2975.84,62,56,1655,295,53.14,0.048799,9070.38,203,198,7809,1196,45.81,0.040845,28311.12,709,648,19528,3518,43.69,0.016722
82516743M,160.05,5,5,151,31,32.01,0.030535,1217.04,37,33,1115,176,36.88,0.028756,6205.68,169,156,4419,1002,39.78,0.032181,82522.75,2170,2075,61420,11965,39.77,0.053547
82916781M,349.28,8,8,178,64,43.66,0.048856,2096.64,56,48,1541,442,43.68,0.041828,14542.48,328,289,5726,2236,50.32,0.059617,136688.25,3130,3089,68125,18939,44.25,0.079714
82936941M,520.74,12,11,128,54,47.34,0.067177,4393.2,92,84,911,455,52.3,0.073198,20863.15,390,385,3771,1873,54.19,0.07942,199211.28,4238,3624,47032,17572,54.97,0.093521
83536828M,63.6,6,6,224,90,10.6,0.036642,377.08,50,44,1357,693,8.57,0.038342,2421.65,216,187,5954,2351,12.95,0.038575,22846.34,2840,2486,98557,26118,9.19,0.064154
8.42E+11,31.95,10,9,159,66,3.55,0.054963,226.29,64,57,1159,375,3.97,0.04967,805.92,237,219,4712,2412,3.68,0.045177,3773.64,1101,1066,14155,6976,3.54,0.027509
8.42E+11,398.59,23,23,248,122,17.33,0.140461,3593.8,208,170,2030,690,21.14,0.148139,12640.06,641,613,7218,3428,20.62,0.126453,169227.52,9730,8888,102633,43262,19.04,0.229363
86736845M,53.64,4,4,233,76,13.41,0.024428,383.13,38,33,1426,648,11.61,0.028756,1986.6,143,129,6983,2270,15.4,0.026611,20773.5,1898,1650,80528,25558,12.59,0.04258
86736887M,390.5,12,11,235,66,35.5,0.067177,2461.23,80,69,1957,558,35.67,0.060127,11447.91,321,311,5788,1971,36.81,0.064155,144716.17,4217,3617,76202,17400,40.01,0.09334
8.83E+11,166.3,5,5,114,43,33.26,0.030535,1035.44,32,28,908,261,36.98,0.024399,4770.98,154,149,4249,1183,32.02,0.030737,62584.95,2000,1871,39099,17469,33.45,0.048283
8.83E+11,427.5,5,5,148,28,85.5,0.030535,2632.28,36,34,868,197,77.42,0.029628,15772.32,182,162,4447,1007,97.36,0.033418,161115.21,1763,1623,62343,9337,99.27,0.041883
8.83E+11,495,9,9,246,77,55,0.054963,3088.2,70,60,1956,619,51.47,0.052285,12235.52,283,242,6236,2168,50.56,0.049921,55101.42,1321,1122,35967,11569,49.11,0.028954
8.83E+11,891,9,9,147,41,99,0.054963,5047.74,63,58,1066,356,87.03,0.050542,25052.52,350,313,3999,1261,80.04,0.064567,72417.16,666,593,10014,2423,122.12,0.015303
8.83E+11,33.6,2,2,71,10,16.8,0.012214,245.57,13,13,574,85,18.89,0.011328,837.5,52,50,1815,318,16.75,0.010314,11848.64,626,607,27115,4493,19.52,0.015664
8.83E+11,700,10,10,232,109,70,0.06107,6633.28,90,76,1988,782,87.28,0.066227,25664.91,426,359,8515,3599,71.49,0.074057,352685.92,5506,4528,94336,42094,77.89,0.116849
8.83E+11,1330,20,19,197,95,70,0.116033,10402.92,151,132,1558,698,78.81,0.115026,31552.29,567,471,5704,2439,66.99,0.097161,142433.83,2348,1907,19844,8919,74.69,0.049212
8.83E+11,180,2,2,84,10,90,0.012214,1030.96,15,14,578,82,73.64,0.0122,6277.01,69,59,2456,337,106.39,0.012171,28119.24,402,342,15178,1996,82.22,0.008826
8.83E+11,455,7,7,88,40,65,0.042749,2869.5,61,50,657,243,57.39,0.04357,14158.11,224,213,2424,1239,66.47,0.043939,128217.6,1815,1590,15724,6789,80.64,0.041031
8.83E+11,2983.5,13,13,220,69,229.5,0.079391,19670.82,82,78,1528,479,252.19,0.06797,91541.22,346,346,7201,1873,264.57,0.071375,668904.34,3744,3406,59101,20879,196.39,0.087895
8.83E+11,688.5,3,3,146,15,229.5,0.018321,4281.48,23,21,1181,109,203.88,0.0183,19839.21,86,73,5185,391,271.77,0.015059,184122.4,1033,880,46846,6286,209.23,0.022709
8.83E+11,280,4,4,246,76,70,0.024428,2027.76,33,28,2110,446,72.42,0.024399,8218.32,138,121,6330,1907,67.92,0.024961,30104,464,424,21934,8627,71,0.010942
8.83E+11,770,11,11,172,79,70,0.067177,5719.95,96,95,1252,568,60.21,0.082784,31653.44,428,364,4644,2549,86.96,0.075088,271654.95,4450,4395,66919,24515,61.81,0.113417
8.83E+11,70,1,1,138,16,70,0.006107,604.94,7,7,927,137,86.42,0.0061,2104.2,28,28,5007,455,75.15,0.005776,16453.32,245,212,26009,3459,77.61,0.005471
8.83E+11,216,2,2,57,9,108,0.012214,1372.65,16,15,346,70,91.51,0.013071,6173.17,69,59,2008,227,104.63,0.012171,84217.92,1083,888,21895,3193,94.84,0.022916
8.83E+11,432,4,4,199,90,108,0.024428,2939.22,29,27,1633,659,108.86,0.023528,9091.95,113,105,4934,2996,86.59,0.02166,22173.84,237,206,10562,4639,107.64,0.005316
8.83E+11,540,5,5,226,30,108,0.030535,3609.76,28,28,1751,257,128.92,0.024399,22817.34,222,182,6486,1104,125.37,0.037544,82183.2,753,660,26776,3016,124.52,0.017032
8.83E+11,108,1,1,32,11,108,0.006107,490.45,5,5,270,95,98.09,0.004357,4199.65,42,35,1123,348,119.99,0.00722,36226.52,331,293,11113,4558,123.64,0.007561
8.83E+11,864,9,8,182,48,108,0.048856,5575.68,45,44,1261,329,126.72,0.038342,31556.39,286,269,4671,1476,117.31,0.055491,40270.5,354,314,7177,2399,128.25,0.008103
8.83E+11,936,9,8,181,38,117,0.048856,6578,55,52,1265,215,126.5,0.045313,29006,245,200,4353,1133,145.03,0.041257,346555.44,3110,2926,70553,16268,118.44,0.075508
8.83E+11,660,12,12,231,106,55,0.073284,5874.32,106,97,1471,923,60.56,0.084527,20433.6,486,430,6785,3471,47.52,0.088703,237938,4514,4390,87015,35851,54.2,0.113288
8.83E+11,8.86,1,1,69,18,8.86,0.006107,40.5,5,5,550,111,8.1,0.004357,295.96,34,28,1977,508,10.57,0.005776,2089.71,298,279,19580,4238,7.49,0.0072
8.83E+11,178.9,5,5,169,30,35.78,0.030535,1050.39,36,33,1421,228,31.83,0.028756,6461.73,213,183,4058,926,35.31,0.03775,66981.75,2060,1725,65106,11905,38.83,0.044515
8.83E+11,95.92,11,11,113,54,8.72,0.067177,976.5,94,90,720,374,10.85,0.078427,3254.16,376,312,3414,1597,10.43,0.064361,6799.54,702,682,8874,3629,9.97,0.0176
8.83E+11,156.48,6,6,116,57,26.08,0.036642,1156.68,37,36,772,366,32.13,0.031371,5872,244,200,3260,1372,29.36,0.041257,24745.5,1277,1053,25388,14518,23.5,0.027174
8.83E+11,173.4,4,4,180,40,43.35,0.024428,1184.32,38,32,1523,233,37.01,0.027885,5310.72,167,144,5955,1080,36.88,0.029705,40370.44,1027,878,36242,7385,45.98,0.022658
8.83E+11,41.88,3,3,87,16,13.96,0.018321,245.67,20,19,618,110,12.93,0.016557,1783.95,114,105,2938,460,16.99,0.02166,18727.86,1590,1366,27038,4903,13.71,0.035251
8.83E+11,219.12,8,8,119,37,27.39,0.048856,1743.18,58,51,1006,220,34.18,0.044442,6058,231,200,3149,1054,30.29,0.041257,72477.6,2494,2424,37481,10172,29.9,0.062554
8.83E+11,22.12,4,4,131,48,5.53,0.024428,152.01,27,27,905,389,5.63,0.023528,728,133,130,3783,1268,5.6,0.026817,4944.92,771,724,21864,10358,6.83,0.018683
8.83E+11,100.28,4,4,180,40,25.07,0.024428,809.1,37,31,1387,310,26.1,0.027014,4035.35,177,145,6653,1115,27.83,0.029911,42967.4,1854,1645,67203,16209,26.12,0.042451
8.83E+11,390,6,6,174,33,65,0.036642,3431.6,53,46,1403,189,74.6,0.040085,8362.88,149,146,5381,1034,57.28,0.030118,183458.73,2639,2301,67694,12439,79.73,0.059379
8.83E+11,171,2,2,79,27,85.5,0.012214,1197.24,14,12,552,193,99.77,0.010457,4701.06,75,63,2805,947,74.62,0.012996,10391.7,144,141,5086,1902,73.7,0.003639
8.83E+11,1282.5,15,15,220,79,85.5,0.091605,9072.35,133,115,1401,657,78.89,0.100212,40496.79,502,437,5877,2346,92.67,0.090147,255978.45,2909,2679,28059,12842,95.55,0.069134
8.83E+11,180.5,2,2,170,32,90.25,0.012214,980.87,11,11,1134,184,89.17,0.009585,5547.24,61,57,4817,650,97.32,0.011758,5062.76,51,46,4314,822,110.06,0.001187
8.83E+11,4.92,1,1,103,18,4.92,0.006107,19.6,4,4,394,72,4.9,0.003486,23.36,4,4,434,76,5.84,0.000825,15.99,3,3,445,85,5.33,0.000077
8.83E+11,420,8,7,127,49,60,0.042749,3392.46,49,47,940,324,72.18,0.040956,16378.25,255,245,3903,1289,66.85,0.05054,161011.1,2541,2270,41611,19405,70.93,0.058579
8.83E+11,60.62,2,2,31,14,30.31,0.012214,488.18,15,14,264,116,34.87,0.0122,2294.74,81,74,914,359,31.01,0.015265,10508.61,355,307,4367,1825,34.23,0.007922
8.83E+11,90,1,1,27,10,90,0.006107,599.52,8,8,170,73,74.94,0.006971,2560.32,32,28,678,350,91.44,0.005776,3153.78,43,42,789,310,75.09,0.001084
8.83E+11,1530,17,17,151,72,90,0.103819,11065.98,122,102,1249,413,108.49,0.088884,59475.54,756,634,4980,2344,93.81,0.130785,190184.19,1938,1931,16761,8102,98.49,0.049831
8.83E+11,9.7,1,1,30,5,9.7,0.006107,72.56,8,8,230,36,9.07,0.006971,115.18,15,13,385,68,8.86,0.002682,95.67,11,9,314,59,10.63,0.000232
